date,username,tweet
2021-06-16 20:25:20,indrabhskara,"Kalau ada info program vaksin utk usia &lt;50 tahun di area Solo Raya atau Yogyakarta, bagi-bagi info dong ya.. Suwun tweeps.."
2021-06-16 18:53:30,alifebriyanto,"@rudikurniaone @Gilang_Mahesa @rockadocta Datang ke puskesmas jadwal vaksin kapan. Lalu tanya, selain yg terdaftar boleh ikut gak? Kalau gak boleh, pas hari H datang 1-2 jam sebelum tutup, kalau masih ada sisa vaksin boleh saya pakai tidak?. Dua cara ini biasanya berhasil."
2021-06-16 08:31:31,Langitra13,"@hendrian1006 @Bola_Jakarta Aku abis vaksin juga jadi ngantukan dan gampang lapar , ku pikir ko ndak sembuh efeknya. Ternyata ngantukan dan gampang lapar adalah sifat gawan bayiku :("
2021-06-15 18:11:37,primmnnn,"@ruilakkuma @crezative Gw ga kak, gw vaksin maret lalu, dan sampe sekarang sehat walafian."
2021-06-15 12:15:37,IbnuHartanto2,@PolisiSukoharjo Patuhi protokol kesehatan  #PolriPerketatPPKM Vaksin Tetap Prokes @polisisukoharjo
2021-06-15 12:15:19,IbnuHartanto2,@PolsekTawangsa3 Patuhi protokol kesehatan  #PolriPerketatPPKM Vaksin Tetap Prokes @polisisukoharjo
2021-06-14 23:47:03,firmannara,"Yang udah kena aja kadang masi parno, lau pada yang cuman vaksin uda sesumbar. Sehat sehat aja dah moga lu semua."
2021-06-13 08:08:23,irfan_nuruddin,"Monggo munggah kaji di Indonesia saja, murah meriah tanpa syarat vaksin dan karantina.  Dalam kitab Al-Bujairomi alal khotib diterangkan bahwa menziarahi kuburan kedua orang tua atau salah satu dari orang tua pada hari Jumat itu pahalanya seperti haji, bahkan lebih...  https://t.co/qswvicMlE1"
2021-06-10 15:29:11,InfoMieAyamYK,"@NaraRara17 Kalau bantuan itu gak ada hubungane dengan vaksin. Sebelum vaksin nanti diperiksa tekanan darah, nek ora lolos yo orasido vaksin.  Karo nek nduwe riwayat penyakit berat luwih apik konsultasi karo dokter spesialis disik."
2021-06-10 08:52:30,InfoMieAyamYK,Info Vaksin di RS Bethesda  https://t.co/zs7wY1ZSU8
2021-06-09 19:57:36,suwito_abdullah,Klo tdk berhubungan dg kisruh diplomasi dan vaksin CoVid-19 trus apa masalahnya? Saya yakin pemerintah Arab Saudi juga tdk mau dijadikan kambing hitam ketidakberangkatan haji tahun ini. Semakin curiga ada apa ini?
2021-06-09 12:20:16,Nandabagus,Info vaksin wilayah Solo sekitarnya pls
2021-06-08 06:38:48,ShaufanH,Sudah lama menunggu...sampai mendaftar 2x belum juga dapat giliran di vaksin. Semoga Pelaku Jada Wisata di Boyolali segera mendapat vaksin Amiin...@sandiuno
2021-06-07 22:04:54,adit_chan,"@heydiko tanyain langsung ke rmh sakit nya mas, khan skg kalo ada org yg nemenin sodara ato famili vaksin, ehh disuruh daftar sekalian, bawa ktp sama kk"
2021-06-07 18:17:37,privateashtray,@temonprakoso Aku disuruh vaksin aja tukads hbs. Kalo gk karna ngasih contoh ke anak2 emoh kayaknya:(
2021-06-07 06:47:23,suwito_abdullah,@SridianaEva Temen istri sudah vaksin ini positif itu gmn dok?
2021-06-04 22:20:40,sptwnangga,"vaksin sih emang perlu tapi bisa ngga kalo pas disuntik itu ngga usah pake divideoin segala? kau yang disuntik, aku pula yang ngerasa ngilu liatnya~"
2021-06-02 10:47:52,suwito_abdullah,@VIVAcoid Gimana caranya dunia percaya sama cina ujung2nya jualan vaksin anehnya ada yg beli
2021-06-02 05:44:02,suwito_abdullah,@CNNIndonesia Lagi2 cina mau jualan vaksin dan bodohnya ada sj yg mau beli vaksin cina
2021-05-30 16:15:19,suwito_abdullah,Harusnya seluruh negara di dunia menuntut cina bukan malah beli vaksin dari cina
2021-05-28 21:37:38,MilkyCrav13,My moon 안녕 How your day???  Hari ini vaksin ke 2... Kali ini terasa sakit bekas suntikan nya... 😭😭😭#북부_달
2021-05-28 11:47:28,nurulbzz,untuk mengecek apakah berita tersebut valid atau tidak yuukk cek di  https://t.co/nUbMDaT37M klik cek hoax lalu search kata kuncinya aja (misal vaksin magnet) nanti muncul tuh apakah berita itu bener atau enggak..   @Pramuka_Jateng @kominfo_jtg @Bumi_Intanpari  https://t.co/WtjUslyHMN
2021-05-27 22:47:40,MilkyCrav13,My moon 안녕 ....  How your day? What you doing now?? Besuk pagi saya akan pergi ke rumah sakit untuk vaksin yang ke 2 ....  Have a nice dream my moon ... #북부_달
2021-05-27 16:57:11,ScorpioGuyyyy,@detikcom Emang ga ada vaksin apapun buat mencegah kebodohan sih :)
2021-05-27 13:25:23,yhoanaaa_,efek vaksin ngantuk dan lemes bgt ☹️
2021-05-26 22:53:15,MelatiCahyaWM,"Coba dulu ada himbauan ""peserta vaksin dgn riwayat sakit asma,rhinitis/alergi pernafasan, harap diperiksa lebih lanjut dan gak asal coblos"" pasti skrg hidung dan paru2ku lebih bersahabat."
2021-05-25 16:15:46,porsatur,"Sebenernya kalo disuruh milih mau divaksin apa, tentu pengennya Vaksin PFizer, tp belom tersedia di Indo dan dpt nya vaksin Sinovac tp gapapa karna emang efikasinya juga lumayan dan efek sampingnya tidak berbahaya 🙏  https://t.co/3ILgwqR6BV"
2021-05-24 13:48:34,psda_solo,Pelaksanaan Vaksinasi tahap II diikuti seluruh karyawan Balai di RSUP Surakarta dgn mematuhi protokol kesehatan. . Lindungi diri &amp; sekitar dgn berpartisipasi dlm program Vaksinasi Covid-19. . @ganjarpranowo @TajYasinMZ @dpusdatarujtg . #dpusdatarujtg  #VaksinasiNasional #Vaksin  https://t.co/82VkgP0dOC
2021-05-21 18:21:14,porsatur,"Tumben bgt ini belom kerasa efek samping nya, vaksin pertama efeknya ngantuk pol sampe tidur nyenyak, yg ini belom kerasa ngantuk. Cuma pegel2 bagian tangan nya😌"
2021-05-21 12:05:40,DagDigDugDeerr,@rona__ang Klo di solo maret kemarin udeh bisa gabung ma aku vaksin ny..
2021-05-21 09:35:07,porsatur,"Semua org pada ngerasa kalo jarumnya lebih gede, karna emang td kerasa sakit wkwk. Yg vaksin pertama ga kerasa malah 😅"
2021-05-18 11:38:14,Bhabinlawe,Dds sambang rumah warga untuk binluh agar warga yg lansia bersedia suntik Vaksin agar imun terjaga dan terhindar dari Covid-19.  https://t.co/R9HfiGcIS0
2021-05-18 10:54:04,nadyaekaputrip,habis vaksin dan jadi ngantuk puolllllll😂
2021-05-12 07:37:59,kutitiprindu_,Mau cek sertifikat vaksin link nya nggak bisa dibuka. Lalu download apk PeduliLindungi tapi nggak bisa dibuka juga. Kenapa si? Hp nya nggak support? Atau memang lagi nggak bisa diakses aja 🙂
2021-05-11 15:56:58,DinaYolandaa,kontak erat lagi bund.  ibu hamil yg blm vaksin cm bisa ngandelin herd imunity dan kuasa ilahi.
2021-05-11 01:18:11,nitijenbaik,wes lah ra omongam vaksin sek.. rodok serem
2021-05-08 20:43:08,kuraangtuuru,@sentriu Lgsg vaksin
2021-05-07 11:41:59,biimafpoetra,"Ketawa liat temen² yang dulu nolak vaksin, sekarang pada bingung cari tempat vaksin.. Yang namanya pekerja luar negri ya mau ga mau emang harus di vaksin lah.."
2021-05-06 08:39:05,oppie_neeto,Hari ini saya di Vaksin...  https://t.co/FFLFRNpiT0
2021-05-05 21:34:47,lulukditas,Sertipikat vaksin bisa di gadein ga si
2021-05-01 05:43:55,suwito_abdullah,Cina buat senjata biologis menyebar di seluruh dunia trus negara  kita malah bangga beli vaksin dari cina
2021-04-28 20:59:04,mahargiyant_,"kukira kemarin cara menghindari vaksinnya sukses, tetep aja dipanggil suru vaksin. :""""""  https://t.co/uxgEj4Rim2"
2021-04-27 09:59:06,psda_solo,Pelaksanaan Vaksinasi tahap I diikuti seluruh karyawan Balai di RSUP Surakarta dgn mematuhi protokol kesehatan. . Lindungi diri &amp; sekitar dgn berpartisipasi dlm program Vaksinasi Covid-19. . @ganjarpranowo @TajYasinMZ @dpusdatarujtg . #dpusdatarujtg  #VaksinasiNasional #vaksin  https://t.co/cxW9sD4AJO
2021-04-19 22:26:17,fatmauun,@mydpus Eh seriusan vaksin ngaruh myd?
2021-04-18 10:07:29,dethaitea,"yeuu sejak kapan fungsi vaksin buat mencegah biar ga kena covid?🙃 plis lah judulnya misleading banget, gimana masyarakat mau percaya vaksin kalau beritanya aja macam ni?"
2021-04-18 09:25:33,oxytyra_mine,"semoga bapak saya ndakpapa pasca vaksin, bismillah"
2021-04-15 13:03:44,suwito_abdullah,@yunartowijaya Adanya Vaksin Nusantara disini ketahuan mana orang yg benar2 nasionalis sejati mana yg sok nasionalis tapi sebenarnya palsu
2021-04-11 09:47:26,hasbybias,"Hasil rapat warga :  - Halal bi halal kampung tidak diadakan 👍🏼 (Mantab) - 17an rumah masing² silahkan dihias 👍🏼 (Biasalaah ~) - Umbul² sdh mbladus, sdh harus ganti (Lah lagi wae tuku Cak 👀) - Vaksin macet, kemungkinan datang baru tanggal 25 (ah, gua mah belum boleh 😌)"
2021-04-08 01:17:05,ginda8G,@glenimaX Akan kami sampaikan tetapi bukannya butuh sekitar 28 hari setelah vaksin kedua baru akan lebih efektif 🙏
2021-04-08 00:51:09,patonmaraton,@rsos_phcc min sesuk ki vaksin nganggo sinovac opo astrazeneca?
2021-03-30 22:44:38,ariefbudiawan7,"@msaid_didu Pak Said Didu kapan vaksin ke-2nya pak ? Masih mau juga divaksin ya pak ? Gak malu atau kagak punya malu... Maap, nanya ? Karena di satu sisi bapak terus nyinyir dgn program pemerintah tapi di sisi lain mau ikut program pemerintah yaitu vaksinasi covid..."
2021-03-27 10:17:35,porsatur,"@anindyadevyka @lonelygvrlz911 @siitutuh @ferdiriva @teppy87 Vaksin aestrazeneca jarak vaksin 1 dan 2 lama bgt ya, padahal vaksin jenis itu merupakan vaksin yang masa kadaluarsanya ga lama, cuma sekitar 6 bulan dari masa produksi."
2021-03-26 10:43:54,cobralawu,@PolresKra Meskipun sudah menerima vaksin diharapkan masyarakat tetap menerapkan Prokes dimanapun berada   #AyoVaksinTetap5M Bangkit Indonesia Sehat
2021-03-25 20:03:16,hibyeeme,"@Mansurmhd7 @AsfiahUMM @jokowi Itu respon tubuh terhadap vaksin pak, artinya vaksin tersebut mulai bekerja. Jadi ga perlu khawatir, memang ada yang merasakan demam, lemas dll adapula yang tidak merasakan sama sekali, ini bergantung dari imunitas tubuh kita sendiri"
2021-03-24 23:14:16,09rvy,@delniasari vaksin ke berapa ?
2021-03-24 22:12:34,felixtigrism,@anto_winarno Aku malah sama sekali ngga mengikuti berita perihal vaksin-vaksin nih masjon
2021-03-21 21:56:27,emiyunia22,@eko_kuntadhi Kompensasi utk ijin halal produk makanan UMKM aja gedee ..gmn dg yg vaksin ya 🤔
2021-03-20 17:31:05,myname_ap,"@blogdokter ""Walau demikian, yang kedua, penggunaan vaksin Covid-19 produk AstraZeneca pada saat ini hukumnya dibolehkan,""  yok ngasih info jangan setengah-setengah"
2021-03-20 08:32:07,ariefbudiawan7,@msaid_didu Vaksin ke-2 kapan pak ? 😀🙏
2021-03-19 14:08:55,ParwantoAgus2,@FirzaHusain @UstazSomad @aagym @MardaniAliSera @fadlizon Yg masih nyinyir soal vaksin.. disuntik mati sajah😀😀😀
2021-03-17 11:05:40,PoliceBambang,Bganinkamtibmas Memberikan  Sosialisasi Ptotokol Kesehatan kpd Warga sebelum Subtik Vaksin Covid 19 dibPiskesmas Penumping Lwy Solo  https://t.co/eMC92ZFF3v
2021-03-16 21:21:50,niuLnopi,@akupandamu hmmmm mau jga di vaksin
2021-03-16 16:51:26,niuLnopi,@akupandamu senang dah di vaksin.. Apa rasanya isni?
2021-03-16 11:01:13,Nglinduran,Gusti corone ben aku wani suntik vaksin pieee yaaa. Sedih banget
2021-03-14 09:21:34,girangbanget,@KAI121 @aisya_rivera Oalah kupikir kalo sudah punya sertifikat vaksin bebas naik kereta tanpa test genose dan sejenisnya.. baiklah.. naik moda yang lain aja kalo gt. Ribet !
2021-03-13 09:39:50,misshestireal,Ya ampun di vaksin ternyata gak berasa ya. Mungkin terdistraksi dokternya ganteng 🤪
2021-03-13 09:15:16,Silvimaliaa,Vaksin kedua lebih nyuuuuut
2021-03-11 23:09:45,arielyonatan,"@deddyw @ngomentator kalok jaman sekarang kan babi di ternak, udah ada vaksin buat babi, makanan babi juga di sediakan, jadi makanan bisa terkontrol.  jadi ya aman aman aja 🤭 masa iya masih ga boleh makan babi"
2021-03-11 14:28:32,darmas_8,@muhaaimin kok uwis vaksin?
2021-03-10 21:33:44,inamustik4,@INDONESIAinLOVE sudah ... tanggal 9 kemaren dan vaksin ke 2 bsk tgl 23... semoga dengan lbh banyak warga indonesia menerima vaksin akan membuat indonesia menjadi kuat dan segera aktivitas bergerak spt biasanya normal kembali .aamiin....
2021-03-10 20:30:04,alfiansmo,@Guntur__Riyanto @Yudho94306190 Vaksin sik  https://t.co/1fOaGAWB00
2021-03-09 12:36:33,inamustik4,alhamdulillah sudah vaksin pertama  https://t.co/HZezJ4rsUd
2021-03-07 02:28:53,gabrielchrisnap,Males vaksin tapi mesti di pekso keluarga…
2021-03-04 23:04:18,adit_chan,"@sultanmaluku kalo gak ada reaksi buruk ya udah boleh pulang, trus dapet kartu telah di vaksin pertama, dan dapet nomer hp dokter yg bisa dihubungi kalo dlm jngka waktu 2 minggu ini ada reaksi gak baik stl divaksin,  tp aku dah seminggu baik2 aja, puji Tuhan"
2021-03-04 22:59:38,adit_chan,"@sultanmaluku sebelom nya ditanyain apa punya penyakit berat misal jantung, ato sakit hipertensi, yg gitu2 gak boleh sihh, trus di tensi jg trus di cek suhu badan, baru stl itu di suntik vaksin, dan jg nunggu 15 menit reaksinya"
2021-03-04 22:56:56,adit_chan,"@sultanmaluku aku dapet vaksin krn pas di kerjaan di woro2 di suruh vaksin kok mas, makanya aku bisa dapet, ini aku nunggu vaksin yg ke 2"
2021-03-04 22:55:49,adit_chan,"@sultanmaluku gratis kok mas, sama lah yaa aku pikir,  stl menghubungi rmh sakit yg nyediain suntik vaksin, km disuruh ngumpulin fotokopi ektp, sekalian jg ektp asli sama disuruh ngasih nomer hp yg bisa dihubungi, dah tinggal nunggu di panggil bwt di suntik"
2021-03-02 21:39:45,Deddy1379,"@karanganyarkab @dinkesjateng selamat malam.. mohon info Min.. Vaksin utk lansia area kecamatan colomadu Desa Paulan kapan yaa ?, Cara pendaftaran bagaimana dan dimana ?"
2021-03-02 19:08:53,_abie19,@Mailitilufa @faridimm11 @PutraFY @dandchrs @vikronfrz Ga lama juga pada kena lu klo belum vaksin wkwk
2021-03-01 20:48:24,ariefbudiawan7,"@msaid_didu @aniesbaswedan Rakyat sudah antri divaksin covid, pak Terawan sudah merilis vaksin Nusantara... Eeeh pak Didu masih jualan masa lalu... 😀🙏🙏🙏"
2021-03-01 10:52:45,arielyonatan,vaksin Pfizer  https://t.co/FOzlr54hN1
2021-03-01 09:13:35,lupispasar,Bismillah vaksin....
2021-02-28 14:48:20,adit_chan,"puji Tuhan udah di vaksin, kurang sekali lagi, 14 hari lagi udah selesai  https://t.co/QIvSCnCV3y"
2021-02-28 11:34:37,adit_chan,@emsiplurimekdi abis vaksin
2021-02-26 08:53:00,nkhawari,@ruhutsitompul Setuju koruptor kalau masih hidup harus divaksin...  Tapi CANGKEMU yo tetep di vaksin..😎
2021-02-25 18:56:59,sultonafkhar,🧔: kamu merokok? 👱‍♂️: iya sehari sebungkus 🧔: yook vaksin 👱‍♂️: gaaak!!!! Itu zat kimia dan kita gak tau baik buruknya. Zat kimia masuk kedalam tubuh bisa merubah sel. Bayangkan kalau jadi sel kangker hiiih ngerii brooo. 🧔: okey fine.  (sama temenku)
2021-02-25 17:39:15,sliceofword,@lantip Sedikit mengurangi rasa takut di vaksin. Ya walaupun masih takut sih wkwk. Tapi makasih boriel :v
2021-02-25 16:30:31,sliceofword,Takut di vaksin bund 👉🏻👈🏻
2021-02-25 15:21:23,Gans_Flanker,@giapriliaa @arf_prakoso Padahal dulu ga mikir bakal kena vaksin duluan wkwk
2021-02-24 12:04:10,Fahrudina_,Lolos gasido donor darah malah ketemu neh suntik vaksin:)
2021-02-23 21:50:54,aihengni,nih orang2 kra besok pada vaksin. aku ke kra gak ya anjim :( kalo gada adminnya ya sama aja
2021-02-23 10:45:51,dik_her,Berani vaksin Alhamdulillah. @ Rumah Sakit JIH Solo  https://t.co/uhSVwTe5RQ
2021-02-21 23:54:37,aihengni,kalo besok vaksin bisa ngelabrak admin tidak nih ya :( mau ngurus nilai astaga ribet bener admin homebased satu ini
2021-02-14 22:28:19,iidyllic11,Kok kesannya malah gak bener ya tu vaksin 😭
2021-02-12 22:33:38,aihengni,besok vaksin dosis 2. bisa gakk ini di skip aja 🥺🥺🥺🥺 gajadi diskusinya 🤣🤣🤣
2021-02-09 11:52:09,lanud_smo,"Komandan Lanud Adi Soemarmo Kolonel Nav I Nyoman Suadnyana, S.T, M. M. melaksanakan vaksinasi sinovac tahap pertama bertempat di RSAU dr. Siswanto Lanud Adi Soemarmo.  Penyuntikan vaksin Covid-19 (Sinovac) yang dilaksanakan dengan mengikuti prokes@Puspen_TNI @_TNIAU @kodiklatau  https://t.co/gkvveix1i8"
2021-02-08 19:12:53,ricofebricofeb,@nksthi Tujokno wis tak vaksin komplit
2021-02-06 09:35:59,wahyuningtri40,@wachiddaga @UNSfess_ Vaksin sakit hati opo opo mas? 😑
2021-02-02 15:42:34,tiS_tissa,@djamtjoek Kemaren jg barusan dikabari sama vet langganan klo vaksin kucing hampir seIndo kosong. Untung bgt majikan udah vaksin awal januari dok. Pdhl jadwal harusnya tgl 3 besok. Tp ditawari vet langganan awal januari kemaren krn Solo mau PSBB. Sujud syukur... 😩
2021-02-01 11:02:46,PaisalTri,"@JerryApr @AndangRistian Aku percoyo virus corona kui ono, tapi nek do ngomongke vaksin Karo psbb Ora wae lah, sek penting nganggo masker+cuci tangan wes beres 😅"
2021-01-30 20:36:12,buburgadiaduk_,Ada yg kayak aku ga? Ada memar sampe sekarang di bekas vaksin.   Atau ini km pukulin kemaren? Wkwk @stephanietrs
2021-01-29 23:02:36,buburgadiaduk_,@wirawan411 Jangan jangan selama ini kita vaksin online (?)
2021-01-29 19:29:49,buburgadiaduk_,Sejauh ini masih aman. Yaa sakit dan kemeng biasa kalo abis disuntik lah. Kalo ngantuk... ga vaksin juga kayaknya emang aku ngantukan
2021-01-28 19:51:40,adinnurhuda,Ga ada testimoni abis vaksin?
2021-01-28 13:39:58,kikiflurane,Nanti habis vaksin mau beli eskrim biar kaya pas kecil.
2021-01-28 12:41:29,adinnurhuda,"Pasti bentar lagi isi story wa, ig, atau twitku adalah vaksin Aku pun akan post 👌"
2021-01-28 12:23:45,adinnurhuda,Kaget aja tiba - tiba hari ini jadwal vaksin
2021-01-27 13:01:13,DzillaNurizz,"Pantaskah Penolak Vaksin Diberi Hukuman? Malam ini yaa.. acara ini free, terbuka utk umum. Tersedia doorprize juga tuhh!  Yang masih ragu, pingin nanya2 soal vaksin, disini tempatnya..  Cari info dari orang2 yg kompeten dibidangnya yaa! 😇  Yang mau join zoom, PM aja..  https://t.co/BGQGv5pnnF"
2021-01-26 17:17:51,s_oktania,Dah lah walaupun njarem habis vaksin ak ttp harus ngerjain tugas rumah setelah UTS 🙂🙂😶
2021-01-26 05:59:05,anggikjoananto,Wuhan sedang memperingatin 1th covid19 dan mereka sudah terbebas dari covid19 tanpa masker dan vaksin. 🥲😞
2021-01-24 20:26:47,danangmauulana,"Gilirin gini aja percaya sama WHO, klo soal Vaksin percaya sama akun telurrrrr, ra mashok"
2021-01-20 18:06:15,Fajri_Jronk,"@LikaOlive_19 Kayaknya lg mau di doktrin deh , Lagian pemerintah jg lg bagi2 vaksin biar jadi titan wkwk"
2021-01-20 13:25:46,psda_solo,"Efikasi vaksin sebesar 65,3% menunjukkan harapan bahwa vaksin mampu menurunkan penyakit (Covid-19) hingga 65,3%.  . Untuk itu, jangan ragu untuk melakukan vaksinasi covid-19 ya. . @ganjarpranowo  @TajYasinMZ  @dpusdatarujtg  @ekoyunianto1055 . #dpusdatarujtg #VaksinasiDimulai  https://t.co/HqQytEtxS0"
2021-01-15 21:50:09,amaliaalwi,vaksin 😊  https://t.co/8X4BjVOQb4
2021-01-15 18:58:22,SriRedjeki2,@__MV_llestari__ Laah yg bermasalah Palestina x Israel kok mbah Dayat mau NKRI nunda vaksin tuh benang merahnya kok gak gathuk yaa...? Nggak nyambung...
2021-01-15 12:52:00,psda_solo,"#dpusdatarujtg Saya Siap di Vaksin untuk Indonesia Lebih Sehat. ""Jaga Diri Jaga Keluarga Jaga Negara"" Tetap terapkan 3M, jangan remehkan protokol kesehatan dan selalu jaga kebugaran. #JatengGayeng #VaksinasiMelawanPandemi . @ganjarpranowo @dpusdatarujtg @ekoyunianto1055  https://t.co/xuO1Nk3hVL"
2021-01-14 19:51:47,mahargiyant_,"rekan guruku juga pernah bilang 'semua anakku ngga pernah ikut suntik vaksin, apa itu vaksin, malah cuma buat anak2 jadi lemah'. bilang gitu pas lg ada sosialisasi vaksin dari puskesmas. malu."
2021-01-14 19:22:42,fuadjamil,"@Ramonwibowo @yendriaryatama @lycalya Kamu jauh dari realita, generasi lahir 80-an ke bawah banyak yang kaki/tangannya tidak tumbuh sempurna karena virus polio, setelahnya berkurang karena ada vaksin. Sekarang saya mendampingi penyandang disabilitas akibat polio, jadi tahu bagaimana akibat ketiadaan vaksin."
2021-01-14 18:33:37,dimasawarga,Aku wedi vaksin emang wedi di suntik ya blok ra mergo teori konspirasi dan lain lain.
2021-01-14 17:56:42,adia311,"Yak, abis vaksin kasus tambah naik"
2021-01-14 17:06:30,aak_agik,Kementerian ATRBPN Siap Vaksin  https://t.co/juvBDoT6Cc
2021-01-14 14:49:14,junskybl95,"@marklbaby Alhamdulillah bukan. Kitten ku nakal anjir sekarang. Wes sehat, kurang vaksin tok Alhamdulillah"
2021-01-14 12:52:23,lidhiyaJelly,@Helloyik_ ngopo yik ? sahabatmu vaksin sek  https://t.co/ZlhoxAfFjC
2021-01-14 11:59:12,IgnatioDee,"@Adi_8002 @HendarwatiH @aniesbaswedan Sengaja, sbnrnya Abas tahu dia gak msk kriteria terima vaksin, kan emang kmrn dah terpapar covid dia? Itu hanya mau ""pencitraan diri"" biar trlht ""berani"" saja. #AbasGubernurKosmetik"
2021-01-14 11:04:14,tongsengparu,"Setelah vaksin langsung nongkrong, berikut tanggapan ucok baba terkait raffi ahmad"
2021-01-14 10:56:47,tongsengparu,Kamu dpt jatah vaksin gratis ga?
2021-01-14 06:54:42,fellacu,@sherinasinna Perasaan sebelum di vaksin juga dia emg suka kumpul rame2 sher
2021-01-13 20:30:01,_robertoady,@brahim_aji Vaksin opo ? 😑
2021-01-13 19:43:24,ncko_chndra,"Pada rame vaksin, lah aku mah cuman sibuk kerja, sepedaan, ama ngegame, dasar aku 🥲"
2021-01-13 17:44:47,Wahyusu14782362,Info vaksin seng model obat gerusan
2021-01-13 17:27:27,adia311,@rayestu Menolak vaksin = yahudi
2021-01-13 17:20:02,porsatur,Tidak bangga di vaksin tapi bangga jadi anak PKI yh bund  https://t.co/R439T0vRGM
2021-01-13 16:43:49,maspath_,Yang nyuntik vaksin ke pak jokowi
2021-01-13 16:38:04,maspath_,"@ernestprakasa @Bellanvita Se enggaknya ketika raffi ahmad di vaksin, ibu2 se indonesia juga mau di vaksin"
2021-01-13 16:33:58,bangkit_mfc,"Yang mau di vaksin Monggo  Yang mau nolak, ya Monggo dengan segala resiko mu  Yang mau servis leptop, jasa live streaming,bikin lanyart apa bikin Jersey bola, volly , game apa pun juga Monggo langsung DM aja :)"
2021-01-13 15:59:01,rezairwn,"yg nolak vaksin sinovac, kayak punya duit aja beli merk vaksin lain wqwq"
2021-01-13 14:50:45,eprast11,Gw mau dong di vaksin.
2021-01-13 13:50:13,polsek_tangen,Untuk mencapai tujuan indonesia bebas covid 19 perlu setidaknya 70% masyarakat yg di vaksin untuk membentuk kekebalan komunitas dan melihat efektivitas vaksin tersebut #VaksinasiMelawanPandemi  https://t.co/ZfoEl0OhFh
2021-01-13 13:12:18,porsatur,@CNNIndonesia Yaiyalah nolak. La wong vaksin sinovac itu untuk umur 18-59 tahun. Dia mah dah 60 tahun keatas wkwk
2021-01-13 12:22:28,intandamm,Kalo vaksin ada yg gratis ngpa swab ngga ada yg gratis? Kan lebih mencegah dri pada mengobati 🙄
2021-01-13 12:18:02,ruliwp,Nonton live streaming pak presiden suntik vaksin aku malah yang deg-degan sampe nangis gak tau kenapa😅
2021-01-13 09:27:16,oxytyra_mine,@nasigoreng28 @cinnamongirlc @txtdrpemerintah tp katanya WHO mensyaratkan efikasi minimal vaksin cm di angka 50%
2021-01-13 08:55:19,ardhaagasa,"Pak @jokowi , bapak disuntik vaksin hari ini jam brpa, pak?"
2021-01-12 17:53:08,tessasasha,"Di mana-mana tentang vaksin vaksin dan vaksin. Baca dan dengarnya kok, duhhh.. bukan gimana-gimananya, masalahnya, aku takut disuntik :("
2021-01-12 13:03:48,Anto1157,@kurawa Kira kira kamu mau vaksin 65.3% ?
2021-01-12 12:26:01,Anto1157,Lagi trending vaksin Kira kira pada mau enggak divaksin sinovac  #TolakDivaksinSinovac  https://t.co/OSao5Glf7M
2021-01-12 08:57:31,AfrialdyAsyuraB,Wooppsss pake vaksin sinofuck nya dong
2021-01-11 16:20:21,porsatur,"Uji Klinis dibandung sudah selese, BPOM resmi menertbitkan Izin edar Vaksin Sinovac. Semoga ini awal yang baik untuk masa depan yang lebih baik."
2021-01-09 08:55:54,chentyLia,"@putriayukss Nanti yaa kalo uda ada vaksin, kasian irongmu nanti disogrok"
2021-01-09 08:40:58,tiS_tissa,"@kochengfess Tanya drh nya aja lgsg aja nder.. Nanti drh nya yg mutusin, bisa vaksin apa diobatin dulu."
2021-01-09 06:36:57,suwito_abdullah,@tempodotco Pendukung Jokowi harusnya siap lebih dahulu di vaksin sbg bentuk kepercayaan nya thd jkw
2021-01-07 21:49:43,IgnatioDee,"Portal News ini makin kacau nalar dan ANEH aja, logikanya dan korelasinya dmn, antar vaksin dgn Alat kelamin????"
2021-01-07 14:45:41,adit_chan,@tHeBestOne1830 msntabbb pengen di suntik vaksin guee
2021-01-05 15:13:32,Xolixs,"Puluhan ribu vaksin Covid-19 tiba di Semarang, Jawa Tengah. Saat ini, vaksin tersebut menunggu untuk didistribusikan. @ Surakarta  https://t.co/PIjNcflLO8"
2021-01-05 13:14:24,Amaaisan,"di solo udah bagi2 vaksin freen, bismillah w coba kenyot dulu.  https://t.co/4OTkKK4Yzr"
2021-01-05 12:58:27,ironbirdddd,Yang ada disitu udah di vaksin belum ya?
2021-01-02 12:56:28,wimboAN,Bisnis surat keterangan pernah di vaksin incoming
2021-01-01 15:42:22,ratriraras,Yok ndang di vaksin yok ben iso ndelok konser.e Behind The Scene ng Kroya 😌
2021-01-01 00:50:27,anasfarkhani,"Happy New Normal Year 2021  Nderek dedungo mugi Gusti Allah SWT kerso ngangkat Covid19 saking bumi kanthi wasilah vaksin saha ikhtiar ingkang sampurno. Mugi Gusti Allah SWT paring kgm bpk ibu,nikmat sehat,klg sejahtera, putra/i sholeh/hah, manfangat fii diin waddunya wal akhiroh.  https://t.co/cKv6zkjevE"
2020-12-31 17:31:42,Masdhikaaa,"Tahun baru, Jualan nanas muda atau vaksin covid?  Lebih untung yang mana ya?"
2020-12-28 19:54:51,nibrassabrina,jadi vaksin gratis kaga sih ini? 🤔
2020-12-27 21:55:22,indrabhskara,"Hongaria, Slovekia, dan Italia langsung lakukan vaksin setelah beberapa jam vaksin tiba. Endonesa tetep euforia kedatangan vaksin sejak 6 Desember. Lha njuk piye ngene ki.."
